"",temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),Mese
0,0.651309,0.990222,0.517375,0.090927,0.158027,-0.103580,-0.073674,-0.087498,August
1,0.651190,0.974178,0.510894,0.104172,0.179242,-0.103889,-0.074722,-0.087796,August
2,0.650009,0.972582,0.508755,0.168310,0.269594,-0.104087,-0.074705,-0.087809,August
3,0.650490,0.994590,0.509038,0.224128,0.330720,-0.104230,-0.074656,-0.087508,August
4,0.650110,0.992690,0.511359,0.188092,0.311382,-0.100928,-0.027584,-0.083837,August
5,0.669866,0.909783,0.512667,0.218171,0.313002,0.011086,0.679487,0.051457,August
6,0.721631,0.619475,0.518589,0.257196,0.247305,0.188976,0.952117,0.527170,August
7,0.751596,0.520096,0.523178,0.234172,0.193254,0.398188,1.101313,0.676509,August
8,0.768235,0.471662,0.526321,0.402644,0.242901,0.604913,1.028784,0.690521,August
9,0.775075,0.433725,0.527923,0.414780,0.267423,0.746262,1.111116,0.734216,August
10,0.777611,0.469107,0.527964,0.424064,0.292559,0.799776,1.171302,0.718687,August
11,0.781866,0.475198,0.523081,0.412570,0.291871,0.811638,1.191668,0.739069,August
12,0.790727,0.412572,0.517000,0.411325,0.256856,0.804407,1.132335,0.754609,August
13,0.788710,0.389847,0.511495,0.402247,0.254354,0.781465,1.086937,0.754011,August
14,0.784729,0.395905,0.509318,0.309619,0.199158,0.593682,0.854602,0.731836,August
15,0.780482,0.420625,0.508288,0.206529,0.170009,0.456467,0.720696,0.710740,August
16,0.771633,0.478874,0.507953,0.157496,0.138063,0.186589,0.272075,0.522725,August
17,0.746864,0.558998,0.508351,0.068556,0.126752,0.028941,0.047491,0.282404,August
18,0.714469,0.582766,0.510025,0.076302,0.152185,-0.100477,-0.069332,-0.081308,August
19,0.688852,0.702739,0.515370,0.103934,0.197879,-0.104269,-0.074150,-0.087716,August
20,0.672430,0.830040,0.517537,0.195455,0.263446,-0.104050,-0.074365,-0.087730,August
21,0.660222,0.812433,0.521904,0.252505,0.298652,-0.103220,-0.074131,-0.087412,August
22,0.661444,0.883134,0.524464,0.207241,0.292451,-0.099400,-0.073439,-0.087182,August
23,0.660427,0.899817,0.526512,0.173266,0.257785,-0.095917,-0.072515,-0.084814,August
0,0.131441,0.866760,0.871741,0.045903,0.205930,-0.045576,-0.043983,0.006099,January
1,0.129012,0.859697,0.871828,0.041927,0.184239,-0.046177,-0.044089,0.006021,January
2,0.128141,0.835748,0.869375,0.050509,0.223525,-0.046321,-0.044302,0.006009,January
3,0.124171,0.796911,0.859068,0.069599,0.280573,-0.046336,-0.044281,0.006036,January
4,0.116290,0.852884,0.848411,0.101736,0.272836,-0.046260,-0.043873,0.006053,January
5,0.118736,0.857937,0.855180,0.094530,0.288241,-0.045614,-0.043651,0.006393,January
6,0.124828,0.859769,0.858781,0.079104,0.275715,-0.040668,-0.033902,0.009725,January
7,0.149568,0.823794,0.864627,0.065883,0.253355,0.026630,0.097567,0.071430,January
8,0.201023,0.765286,0.843288,0.109142,0.297500,0.088297,0.146318,0.171154,January
9,0.291217,0.617791,0.854342,0.182954,0.308968,0.205069,0.335600,0.310163,January
10,0.320661,0.564984,0.851193,0.316743,0.325062,0.295646,0.344696,0.407357,January
11,0.327729,0.556875,0.826080,0.378387,0.333746,0.326064,0.526702,0.414609,January
12,0.322422,0.570989,0.821025,0.414369,0.389646,0.277058,0.580197,0.384210,January
13,0.264253,0.634769,0.813071,0.417330,0.402116,0.081784,0.574765,0.065474,January
14,0.244174,0.674584,0.806646,0.331858,0.295736,0.068307,0.427682,0.089072,January
15,0.249506,0.715227,0.803843,0.198347,0.281716,-0.015697,0.169959,0.042076,January
16,0.220714,0.795524,0.801348,0.203332,0.318402,-0.042318,-0.039751,0.008015,January
17,0.197818,0.784463,0.801884,0.360538,0.464706,-0.045648,-0.044068,0.006384,January
18,0.236961,0.791574,0.802145,0.329230,0.450952,-0.046292,-0.044230,0.006050,January
19,0.208354,0.779675,0.801781,0.248408,0.419998,-0.046280,-0.044310,0.006059,January
20,0.203569,0.827525,0.802103,0.227574,0.393482,-0.046006,-0.044279,0.006106,January
21,0.172529,0.836352,0.803315,0.178874,0.372368,-0.046218,-0.044200,0.006030,January
22,0.170798,0.837849,0.800854,0.141314,0.366915,-0.045814,-0.043776,0.006103,January
23,0.173884,0.809461,0.800042,0.140772,0.399721,-0.045155,-0.038168,0.006655,January
0,0.111139,0.971927,0.624040,0.100548,0.136111,-0.060043,-0.022360,-0.025713,February
1,0.111714,0.965830,0.605709,0.134231,0.214047,-0.061264,-0.023336,-0.025915,February
2,0.119707,0.981194,0.598935,0.147263,0.260606,-0.061433,-0.023344,-0.025917,February
3,0.114199,0.951197,0.587125,0.143563,0.303746,-0.061421,-0.023324,-0.025911,February
4,0.154094,0.967190,0.571108,0.146198,0.311654,-0.060579,-0.022851,-0.025801,February
5,0.138733,0.942205,0.575271,0.242067,0.354938,-0.058078,-0.022739,-0.024318,February
6,0.127340,0.961569,0.600359,0.273069,0.444844,-0.049344,-0.005481,-0.010596,February
7,0.142914,0.926806,0.602465,0.415049,0.474970,0.070720,0.099781,0.059632,February
8,0.193108,0.939917,0.608703,0.425207,0.444847,0.114668,0.446917,0.149220,February
9,0.253490,0.863710,0.620873,0.427242,0.423106,0.187536,0.464032,0.137796,February
10,0.341198,0.615868,0.615735,0.422026,0.349797,0.519561,0.424372,0.729054,February
11,0.380439,0.421045,0.584121,0.432548,0.339205,0.630892,0.361628,0.824412,February
12,0.396707,0.425191,0.568917,0.445732,0.362071,0.589278,0.373303,0.820894,February
13,0.379883,0.435007,0.546235,0.458974,0.380195,0.391105,0.420097,0.678620,February
14,0.379488,0.505964,0.546866,0.446799,0.403407,0.355500,0.365259,0.507812,February
15,0.360716,0.562874,0.537046,0.451899,0.378909,0.080312,0.240670,0.469075,February
16,0.305369,0.804885,0.529423,0.410572,0.332741,-0.053085,-0.006201,0.068347,February
17,0.246869,0.847366,0.543805,0.345067,0.352219,-0.060331,-0.022106,-0.022149,February
18,0.181777,0.856924,0.553651,0.320745,0.427193,-0.061341,-0.023169,-0.025642,February
19,0.169644,0.903409,0.537228,0.246280,0.405063,-0.061212,-0.023434,-0.025009,February
20,0.175189,0.945766,0.533462,0.303567,0.427897,-0.060539,-0.023402,-0.024602,February
21,0.152110,0.925304,0.526174,0.223981,0.350193,-0.060874,-0.023356,-0.025337,February
22,0.135919,0.936493,0.527683,0.232612,0.287263,-0.058206,-0.023096,-0.023879,February
23,0.125755,0.942455,0.524306,0.193306,0.303992,-0.056689,-0.018968,-0.016815,February
0,0.103742,0.291904,0.888471,0.484685,0.527997,-0.023576,-0.060841,-0.039679,February
1,0.100485,0.287626,0.889448,0.542533,0.544387,-0.024234,-0.061197,-0.039761,February
2,0.101573,0.251130,0.887653,0.421322,0.509147,-0.024412,-0.061460,-0.039787,February
3,0.100026,0.265515,0.884015,0.370078,0.458864,-0.024239,-0.061491,-0.037613,February
4,0.095251,0.359562,0.885790,0.349011,0.443021,-0.023515,-0.060112,-0.035319,February
5,0.102506,0.391091,0.878276,0.315955,0.444935,-0.021900,-0.055576,-0.036207,February
6,0.102389,0.458765,0.886615,0.309267,0.428291,-0.010830,-0.001833,-0.003370,February
7,0.110671,0.365606,0.887533,0.284349,0.419794,0.050205,0.177766,0.507262,February
8,0.149519,0.261211,0.884596,0.358490,0.451703,0.338133,0.250416,0.606966,February
9,0.164216,0.107211,0.884961,0.607337,0.463957,0.554139,0.286524,0.887833,February
10,0.173984,0.039451,0.879147,0.544404,0.485615,0.592781,0.330379,0.903198,February
11,0.175783,0.037240,0.850252,0.584541,0.462358,0.603183,0.307092,0.903584,February
12,0.176246,0.038850,0.846255,0.804257,0.566767,0.567486,0.376854,0.874892,February
13,0.174832,0.047400,0.815531,0.783419,0.574733,0.535631,0.391035,0.827756,February
14,0.173076,0.056054,0.815698,0.815308,0.545896,0.420538,0.326459,0.745403,February
15,0.169191,0.074454,0.803586,0.775598,0.583899,0.243312,0.232379,0.581589,February
16,0.156988,0.178994,0.803546,0.603177,0.561373,0.005273,0.013904,0.192380,February
17,0.135333,0.271669,0.805629,0.536547,0.557159,-0.020821,-0.057123,-0.032894,February
18,0.137893,0.243811,0.803516,0.593832,0.577441,-0.024182,-0.060389,-0.039498,February
19,0.138573,0.312448,0.796559,0.539947,0.565320,-0.024454,-0.061473,-0.039803,February
20,0.138343,0.381762,0.792322,0.564238,0.558487,-0.024117,-0.061413,-0.039673,February
21,0.141355,0.366864,0.789732,0.485593,0.517001,-0.023932,-0.061442,-0.039675,February
22,0.122161,0.430997,0.789631,0.438897,0.497932,-0.022188,-0.061340,-0.039096,February
23,0.115094,0.460009,0.788942,0.472824,0.505521,-0.021475,-0.057977,-0.037233,February
0,0.514518,0.935788,0.482810,0.102703,0.087561,-0.002693,-0.094155,-0.033979,June
1,0.513358,0.932407,0.476757,0.237931,0.139573,-0.004627,-0.096801,-0.034199,June
2,0.496563,0.943972,0.489097,0.383949,0.234792,-0.004911,-0.096804,-0.034231,June
3,0.497637,0.946316,0.479857,0.438092,0.310526,-0.004827,-0.094346,-0.034160,June
4,0.511028,0.917445,0.477577,0.295141,0.213096,0.000505,-0.069153,-0.029119,June
5,0.573623,0.792769,0.486002,0.411154,0.288137,0.078560,0.038892,0.089494,June
6,0.596314,0.672132,0.495199,0.343512,0.311475,0.104778,0.108593,0.227109,June
7,0.649974,0.514183,0.507761,0.452753,0.237272,0.525121,0.526766,0.431718,June
8,0.747348,0.451907,0.503348,0.415642,0.257691,0.665700,0.606454,0.596503,June
9,0.776640,0.392333,0.505347,0.383190,0.194977,0.753681,0.860352,0.607037,June
10,0.786707,0.381484,0.497435,0.244397,0.169857,0.802164,1.069013,0.611288,June
11,0.789143,0.320723,0.492718,0.161707,0.119533,0.802884,1.063667,0.592089,June
12,0.789750,0.341856,0.485372,0.241451,0.150804,0.777187,0.994074,0.590138,June
13,0.779028,0.325267,0.496127,0.162411,0.136130,0.670430,0.719807,0.499647,June
14,0.762313,0.356312,0.498443,0.092642,0.119577,0.414620,0.781754,0.357154,June
15,0.751602,0.345675,0.504461,0.086694,0.111414,0.405918,0.749935,0.327983,June
16,0.748081,0.534728,0.495384,0.404968,0.332256,0.254805,0.642279,0.286793,June
17,0.714839,0.589473,0.496323,0.455705,0.398728,0.122831,0.064995,0.355466,June
18,0.666517,0.734274,0.503121,0.365087,0.365905,0.001122,-0.082590,-0.003073,June
19,0.605941,0.672089,0.497984,0.271442,0.362210,-0.003543,-0.096118,-0.033560,June
20,0.580967,0.709564,0.509486,0.214186,0.303582,-0.001932,-0.096966,-0.031987,June
21,0.549956,0.706209,0.506863,0.217268,0.291710,-0.001728,-0.096095,-0.030823,June
22,0.519549,0.788760,0.509496,0.199189,0.291368,0.000163,-0.096266,-0.033186,June
23,0.503938,0.776324,0.509371,0.196832,0.354328,0.003373,-0.094861,-0.029322,June
0,0.292940,1.018817,0.741303,0.092333,0.066208,0.016169,-0.008544,-0.037277,October
1,0.282528,1.017607,0.737000,0.110041,0.099194,0.015362,-0.008727,-0.037375,October
2,0.281520,1.015998,0.724829,0.122420,0.116378,0.015278,-0.008721,-0.037379,October
3,0.286566,1.012216,0.712594,0.117894,0.140102,0.015365,-0.008727,-0.037339,October
4,0.282441,1.019233,0.675580,0.111268,0.116833,0.017955,-0.007514,-0.036534,October
5,0.282889,1.018684,0.695327,0.127412,0.141964,0.027168,0.002904,-0.032038,October
6,0.315686,1.015681,0.720827,0.191606,0.204262,0.092595,0.218207,0.074887,October
7,0.421120,0.979792,0.741185,0.304876,0.165635,0.246783,0.341270,0.367633,October
8,0.452933,0.884625,0.747770,0.164565,0.132672,0.390645,0.495946,0.368202,October
9,0.503373,0.698409,0.749484,0.149582,0.121137,0.531724,0.540087,0.734445,October
10,0.583848,0.415569,0.730590,0.166359,0.151066,0.614314,0.527591,0.852195,October
11,0.605526,0.293272,0.686216,0.243036,0.201188,0.660881,0.470285,0.879491,October
12,0.608766,0.277616,0.664459,0.448831,0.405783,0.640855,0.374605,0.874249,October
13,0.596814,0.293288,0.653209,0.429534,0.379262,0.495991,0.386634,0.813721,October
14,0.572426,0.387261,0.638038,0.371282,0.305470,0.262523,0.269231,0.388870,October
15,0.533136,0.593716,0.635499,0.340600,0.313464,0.075676,0.163381,0.193223,October
16,0.499449,0.849781,0.631408,0.376650,0.378356,0.021116,0.003541,-0.033428,October
17,0.417498,0.926335,0.642600,0.373089,0.436688,0.016034,-0.006972,-0.037095,October
18,0.392864,0.955870,0.654966,0.320050,0.418205,0.015297,-0.008412,-0.037355,October
19,0.373882,0.942277,0.657811,0.300045,0.391173,0.015454,-0.008783,-0.037212,October
20,0.357716,0.979812,0.671914,0.259943,0.358519,0.015946,-0.008791,-0.036786,October
21,0.343556,1.000291,0.670446,0.255087,0.353825,0.015562,-0.008728,-0.037255,October
22,0.325506,0.969153,0.673870,0.272367,0.287601,0.016278,-0.008032,-0.036949,October
23,0.331101,0.936992,0.684654,0.173826,0.211804,0.017683,-0.004770,-0.035353,October
0,0.299099,1.021391,0.391543,0.353209,0.418155,-0.000105,-0.092817,-0.068004,December
1,0.306344,1.003687,0.399214,0.307938,0.393557,-0.000809,-0.093600,-0.068106,December
2,0.286386,1.027883,0.383207,0.288152,0.403169,-0.001037,-0.093764,-0.068122,December
3,0.271306,1.028193,0.393322,0.192532,0.323508,-0.001029,-0.093751,-0.068094,December
4,0.255579,1.031656,0.402609,0.128313,0.206819,-0.000662,-0.093099,-0.067853,December
5,0.235297,1.030877,0.410400,0.181345,0.237085,0.000604,-0.092948,-0.065627,December
6,0.230733,1.031965,0.420257,0.204535,0.302863,0.008077,-0.076636,-0.040907,December
7,0.249775,0.993149,0.433719,0.193962,0.314048,0.059757,0.082273,0.050736,December
8,0.295716,1.009123,0.396977,0.152165,0.166762,0.161099,0.381064,0.147077,December
9,0.353179,0.914838,0.402653,0.150744,0.144340,0.245827,0.439337,0.169362,December
10,0.367163,0.727483,0.407868,0.206309,0.136192,0.287499,0.466460,0.253734,December
11,0.402764,0.613900,0.401362,0.200949,0.120779,0.423821,0.411148,0.633507,December
12,0.416663,0.582632,0.391920,0.266010,0.165472,0.383004,0.317064,0.594576,December
13,0.413970,0.574991,0.388604,0.306136,0.175078,0.310065,0.258144,0.542747,December
14,0.401473,0.618951,0.388086,0.231489,0.181806,0.200399,0.073095,0.437692,December
15,0.390427,0.815030,0.393562,0.135506,0.113772,0.049101,-0.052820,0.077368,December
16,0.296820,1.006841,0.390754,0.154183,0.155267,0.002382,-0.082750,-0.063775,December
17,0.288195,1.008276,0.418303,0.206245,0.283134,-0.000712,-0.092610,-0.067681,December
18,0.281447,1.022268,0.413972,0.164172,0.167962,-0.001019,-0.093605,-0.068089,December
19,0.251829,1.029541,0.425293,0.111822,0.084064,-0.000946,-0.093811,-0.068043,December
20,0.245216,1.036219,0.457417,0.122653,0.119181,-0.000846,-0.093803,-0.067986,December
21,0.240465,1.035576,0.461043,0.179912,0.181107,-0.000865,-0.093738,-0.068086,December
22,0.234631,1.033046,0.462833,0.222142,0.243695,-0.000539,-0.093302,-0.068041,December
23,0.239294,1.031367,0.463273,0.180997,0.268768,0.000459,-0.090763,-0.067680,December
0,0.540756,0.915136,0.551252,0.116196,0.084864,-0.005958,-0.068269,-0.037121,October
1,0.519452,0.877427,0.531831,0.072775,0.084781,-0.005790,-0.069648,-0.037536,October
2,0.484887,0.962339,0.517220,0.038265,0.071069,-0.007657,-0.069841,-0.037932,October
3,0.482896,1.021607,0.503194,0.036476,0.069967,-0.007706,-0.070011,-0.037905,October
4,0.481381,1.029832,0.523574,0.049514,0.088080,-0.007357,-0.065825,-0.037734,October
5,0.481836,1.023992,0.532256,0.046406,0.101226,-0.003244,-0.061909,-0.021065,October
6,0.505745,1.004168,0.549572,0.112209,0.185286,0.040949,0.112801,0.109268,October
7,0.575823,0.861416,0.556568,0.166868,0.177326,0.269880,0.703341,0.518916,October
8,0.629778,0.626317,0.561102,0.381775,0.274180,0.463126,0.787534,0.498861,October
9,0.645891,0.511373,0.561179,0.223849,0.184152,0.523002,0.980744,0.415852,October
10,0.668829,0.485507,0.558756,0.253943,0.162451,0.509837,0.982451,0.301556,October
11,0.668384,0.482369,0.550470,0.225808,0.133490,0.519688,1.027785,0.231222,October
12,0.631613,0.720946,0.545633,0.123855,0.102895,0.536441,0.941073,0.201923,October
13,0.612608,0.814544,0.519992,0.349648,0.164952,0.256069,0.757520,0.007254,October
14,0.586042,0.751380,0.512727,0.415149,0.268233,0.209362,0.453174,0.081460,October
15,0.564165,0.843297,0.509555,0.426572,0.287237,0.111667,0.221594,0.027513,October
16,0.602731,1.011334,0.488080,0.396411,0.234268,0.007415,-0.045664,-0.028492,October
17,0.555431,1.001854,0.491152,0.227154,0.222025,-0.004185,-0.067491,-0.037257,October
18,0.564934,1.015835,0.489547,0.171699,0.190972,-0.007554,-0.069202,-0.037919,October
19,0.576358,1.019233,0.490118,0.162162,0.187467,-0.007611,-0.069848,-0.037918,October
20,0.594336,1.030438,0.487662,0.243336,0.239680,-0.005193,-0.069841,-0.037848,October
21,0.569109,1.014882,0.483972,0.277124,0.281695,-0.007457,-0.068548,-0.037916,October
22,0.590400,1.008631,0.482610,0.274747,0.301069,-0.005647,-0.068555,-0.037802,October
23,0.593690,0.979320,0.481275,0.265139,0.276198,-0.005902,-0.059527,-0.037373,October
0,0.325922,0.878885,0.740359,0.425067,0.461051,0.005682,-0.085495,-0.016602,October
1,0.322503,0.846420,0.731755,0.474915,0.472669,0.004899,-0.085642,-0.017032,October
2,0.320827,0.917633,0.704572,0.380141,0.456083,0.004300,-0.085618,-0.017159,October
3,0.287575,0.963184,0.691989,0.238057,0.392294,0.004287,-0.085552,-0.017163,October
4,0.282713,0.966566,0.682991,0.085881,0.093921,0.004686,-0.084020,-0.016520,October
5,0.280582,0.937280,0.728386,0.052550,0.109714,0.011624,-0.077514,0.002706,October
6,0.282939,0.948039,0.756534,0.030104,0.078284,0.017118,-0.009359,0.008846,October
7,0.332250,0.727486,0.765031,0.028722,0.081146,0.195786,0.402145,0.084500,October
8,0.486551,0.876643,0.765563,0.043381,0.064974,0.287947,0.256896,0.198551,October
9,0.556206,0.630957,0.767126,0.055754,0.078575,0.407741,0.457765,0.385964,October
10,0.581532,0.490073,0.763620,0.079665,0.093874,0.446024,0.528507,0.247288,October
11,0.592030,0.438911,0.750137,0.121222,0.099725,0.476449,0.545559,0.313299,October
12,0.617734,0.450228,0.730016,0.461240,0.391674,0.486495,0.543872,0.271184,October
13,0.568062,0.440340,0.701709,0.479554,0.439306,0.443716,0.440350,0.460991,October
14,0.537354,0.461665,0.667085,0.452048,0.423721,0.321593,0.340121,0.403478,October
15,0.531354,0.480151,0.660358,0.273919,0.242044,0.188999,0.169431,0.377734,October
16,0.449204,0.808543,0.640961,0.233247,0.280996,0.009517,-0.056136,-0.004795,October
17,0.418588,0.856822,0.655160,0.195172,0.310689,0.005411,-0.083755,-0.015494,October
18,0.414289,0.919175,0.671526,0.283709,0.328313,0.004442,-0.085264,-0.017103,October
19,0.358276,0.909540,0.681665,0.228672,0.400244,0.004301,-0.085433,-0.017161,October
20,0.366839,0.966233,0.676203,0.110913,0.238331,0.004413,-0.085562,-0.017131,October
21,0.349396,0.962721,0.650517,0.131102,0.229513,0.004380,-0.085453,-0.017150,October
22,0.328922,0.956932,0.631216,0.114564,0.214594,0.004637,-0.085341,-0.017083,October
23,0.308661,0.970448,0.622548,0.087801,0.172263,0.005182,-0.083069,-0.016552,October
0,0.454711,1.005111,0.548642,-0.001156,0.029607,-0.055835,-0.077473,-0.050242,June
1,0.455794,0.994500,0.535578,0.123108,0.124111,-0.058635,-0.081110,-0.050498,June
2,0.455200,1.005957,0.517355,0.085186,0.187357,-0.059335,-0.081596,-0.050615,June
3,0.453806,1.009749,0.518342,0.062367,0.186061,-0.059206,-0.081441,-0.050286,June
4,0.454629,0.997956,0.519178,0.024589,0.046008,-0.056235,-0.012998,-0.037040,June
5,0.527460,0.854675,0.534218,0.013660,0.106535,0.081136,0.657280,0.245717,June
6,0.612960,0.582945,0.543064,0.017878,0.062762,0.198993,0.660238,0.233670,June
7,0.668653,0.485997,0.546013,-0.031916,0.003631,0.574880,0.873845,0.515352,June
8,0.647729,0.473491,0.547244,0.010886,0.014154,0.577660,0.719796,0.631973,June
9,0.693485,0.372114,0.550492,0.094712,0.036662,0.718464,0.910766,0.724778,June
10,0.710907,0.312275,0.540859,0.091056,0.083381,0.793838,0.830783,0.770767,June
11,0.705135,0.326812,0.529538,0.168853,0.157423,0.798603,0.612435,0.746753,June
12,0.590430,0.656430,0.521338,0.237295,0.144891,0.573811,0.843397,0.474558,June
13,0.592015,0.708511,0.505565,0.272165,0.204693,0.387650,0.777363,0.150025,June
14,0.668127,0.488399,0.497972,0.267563,0.207819,0.492147,0.731082,0.390238,June
15,0.689951,0.389344,0.487071,0.200203,0.213943,0.447012,0.698175,0.552837,June
16,0.648184,0.613232,0.484094,0.226949,0.202144,0.174280,0.398415,0.235132,June
17,0.608706,0.663510,0.485604,0.238833,0.223503,0.013135,0.066727,0.197546,June
18,0.587871,0.769604,0.488933,0.084985,0.141998,-0.056015,-0.068673,-0.015381,June
19,0.524587,0.801691,0.495410,0.021583,0.075077,-0.055758,-0.080192,-0.048730,June
20,0.491301,0.900741,0.504368,0.017727,0.090305,-0.057304,-0.080873,-0.046540,June
